OrderID,City,State
CA-2017-131499,New York City,New York
CA-2015-148761,Eau Claire,Wisconsin
CA-2018-116519,New York City,New York
CA-2015-130729,Rancho Cucamonga,California
CA-2017-124772,Murray,Kentucky
CA-2017-115525,Toledo,Ohio
CA-2018-134845,Louisville,Colorado
US-2016-138919,New York City,New York
US-2017-160528,Pharr,Texas
CA-2016-123568,West Jordan,Utah
CA-2018-124674,Brownsville,Texas
CA-2016-164441,New York City,New York
CA-2018-169054,Philadelphia,Pennsylvania
CA-2015-106719,Billings,Montana
CA-2018-116855,Chesapeake,Virginia
US-2017-164189,Gresham,Oregon
CA-2016-168480,Lincoln Park,Michigan
US-2017-114293,Gresham,Oregon
CA-2018-134173,Philadelphia,Pennsylvania
US-2016-123960,Monroe,Louisiana
CA-2018-101749,Pasadena,California
US-2017-147991,Chattanooga,Tennessee
CA-2018-149559,Long Beach,California
CA-2016-135174,Troy,Ohio
CA-2018-125290,Minneapolis,Minnesota
CA-2015-137351,Seattle,Washington
CA-2018-121419,Columbus,Georgia
US-2018-148054,Meridian,Idaho
CA-2017-128517,Detroit,Michigan
US-2016-100377,Chicago,Illinois
CA-2018-131492,San Francisco,California
CA-2017-144554,Newark,Ohio
CA-2018-127621,Dallas,Texas
CA-2016-145184,Newark,Delaware
CA-2018-106859,Albuquerque,New Mexico
US-2018-120089,Toledo,Ohio
CA-2015-119375,Newark,Delaware
CA-2017-125206,Los Angeles,California
CA-2016-126137,Los Angeles,California
CA-2015-143903,Dallas,Texas
CA-2015-104780,San Diego,California
CA-2018-101182,Apple Valley,California
US-2018-132297,Louisville,Kentucky
CA-2015-100328,New York City,New York
CA-2018-118773,Houston,Texas
US-2018-159205,Henderson,Kentucky
CA-2017-112123,Newark,Delaware
CA-2016-114468,Bolingbrook,Illinois
CA-2018-135692,Fort Worth,Texas
CA-2018-131233,New York City,New York
CA-2018-119578,Providence,Rhode Island
CA-2017-124562,Columbus,Ohio
US-2018-140074,New York City,New York
CA-2017-103037,Houston,Texas
CA-2018-127460,Aurora,Illinois
CA-2017-121671,Springfield,Missouri
CA-2017-150350,Seattle,Washington
CA-2016-121720,Lakeland,Florida
CA-2018-149895,Philadelphia,Pennsylvania
CA-2018-147564,New York City,New York
CA-2015-136399,Los Angeles,California
CA-2015-107916,Oceanside,New York
CA-2018-164168,Dallas,Texas
CA-2016-112557,New York City,New York
US-2015-122959,San Antonio,Texas
CA-2018-162572,Cincinnati,Ohio
US-2017-148110,Austin,Texas
CA-2018-131828,Seattle,Washington
CA-2015-109218,Los Angeles,California
CA-2017-120558,New York City,New York
US-2015-109036,Seattle,Washington
CA-2016-147830,Newark,Ohio
CA-2018-150497,Maple Grove,Minnesota
CA-2015-128986,Glendale,Arizona
CA-2016-139584,New York City,New York
US-2017-162677,Jacksonville,North Carolina
US-2015-150924,Houston,Texas
CA-2015-153969,San Francisco,California
CA-2017-146682,Lansing,Michigan
CA-2017-138695,Tallahassee,Florida
CA-2018-107461,Columbia,South Carolina
US-2017-133879,Chicago,Illinois
CA-2018-157483,Detroit,Michigan
US-2018-132059,Fort Collins,Colorado
CA-2018-122280,New York City,New York
CA-2018-105235,New York City,New York
CA-2018-152912,Columbia,Maryland
CA-2015-123498,Houston,Texas
CA-2018-159352,Lowell,Massachusetts
US-2018-146416,Woodland,California
US-2016-163783,Chicago,Illinois
CA-2018-123981,New York City,New York
CA-2018-158953,Missouri City,Texas
CA-2015-165428,Houston,Texas
CA-2017-169026,Jackson,Mississippi
CA-2018-109750,New York City,New York
CA-2016-149384,Tempe,Arizona
CA-2015-131527,Jacksonville,North Carolina
CA-2018-164000,Philadelphia,Pennsylvania
CA-2015-164224,Akron,Ohio
CA-2015-158372,San Diego,California
CA-2017-108882,Fresno,California
US-2018-108245,Pearland,Texas
CA-2015-142314,Richmond,Indiana
CA-2017-132409,Philadelphia,Pennsylvania
CA-2018-150189,San Mateo,California
CA-2015-114433,Oakland,California
CA-2018-104640,New York City,New York
US-2016-137008,Lakewood,New Jersey
CA-2015-108189,Tempe,Arizona
CA-2015-154641,New York City,New York
CA-2018-131625,New York City,New York
US-2018-156356,Houston,Texas
CA-2017-138933,Riverside,California
CA-2017-140746,Fairfield,Connecticut
CA-2017-146836,New York City,New York
US-2017-127971,Houston,Texas
US-2017-140809,Arlington,Virginia
CA-2018-114524,Chicago,Illinois
CA-2018-113355,Grand Prairie,Texas
US-2018-140907,Seattle,Washington
CA-2017-159730,Seattle,Washington
CA-2017-157868,Grand Rapids,Michigan
CA-2018-119389,Philadelphia,Pennsylvania
CA-2018-110373,Chicago,Illinois
CA-2017-155474,Seattle,Washington
CA-2016-155453,Jacksonville,Florida
US-2017-161844,Franklin,Tennessee
US-2017-162103,Highland Park,Illinois
CA-2015-151554,Pasadena,Texas
CA-2015-140662,San Francisco,California
CA-2017-122518,Miami,Florida
US-2015-126571,Philadelphia,Pennsylvania
CA-2015-143840,Decatur,Alabama
CA-2015-115980,Sioux Falls,South Dakota
CA-2016-155145,Visalia,California
CA-2016-146038,Los Angeles,California
CA-2018-133865,Los Angeles,California
CA-2018-116358,Overland Park,Kansas
CA-2015-102988,Alexandria,Virginia
US-2015-117170,Raleigh,North Carolina
CA-2015-159478,New York City,New York
CA-2015-103702,Fairfield,Ohio
CA-2018-150525,Muskogee,Oklahoma
CA-2016-157770,Temecula,California
CA-2017-167290,Sterling Heights,Michigan
CA-2015-106264,San Diego,California
CA-2015-138023,Dallas,Texas
CA-2018-113418,New York City,New York
US-2016-110569,Phoenix,Arizona
CA-2018-136308,San Francisco,California
US-2015-159926,Philadelphia,Pennsylvania
CA-2015-104738,Laredo,Texas
CA-2016-144386,New York City,New York
CA-2017-111416,New York City,New York
CA-2017-162747,Gulfport,Mississippi
US-2015-133130,San Diego,California
CA-2018-169978,Oceanside,New York
CA-2018-161739,Round Rock,Texas
CA-2016-165057,Redlands,California
CA-2015-134551,Columbia,Tennessee
CA-2016-120810,New York City,New York
CA-2015-165309,Houston,Texas
CA-2018-122595,Chicago,Illinois
US-2018-109253,Oakland,California
CA-2017-145982,Quincy,Massachusetts
CA-2016-112014,Yucaipa,California
CA-2018-154732,Chicago,Illinois
US-2017-157308,Seattle,Washington
CA-2017-147536,New York City,New York
US-2015-134733,San Diego,California
US-2015-150434,Bristol,Connecticut
CA-2018-100335,Chicago,Illinois
CA-2017-139234,Chicago,Illinois
US-2016-142020,New York City,New York
CA-2016-139962,Revere,Massachusetts
CA-2017-130050,Houston,Texas
CA-2015-115161,Mission Viejo,California
CA-2015-165379,Dallas,Texas
CA-2016-115511,Las Vegas,Nevada
CA-2017-134887,Norman,Oklahoma
CA-2018-123778,San Francisco,California
CA-2016-161718,Hempstead,New York
CA-2017-100671,Conroe,Texas
CA-2018-142867,Houston,Texas
CA-2018-103156,Philadelphia,Pennsylvania
US-2018-162208,Tampa,Florida
CA-2016-130659,New York City,New York
CA-2018-148404,Charlotte,North Carolina
CA-2018-101077,Dallas,Texas
CA-2015-166471,Seattle,Washington
CA-2015-105340,Pasadena,Texas
US-2018-131583,Philadelphia,Pennsylvania
US-2018-148362,Indianapolis,Indiana
CA-2015-102274,Richmond,Kentucky
CA-2016-129700,Tinley Park,Illinois
CA-2018-168739,Houston,Texas
CA-2016-152527,Los Angeles,California
US-2015-150119,Columbus,Ohio
US-2018-150847,Columbus,Ohio
CA-2017-100244,San Francisco,California
CA-2017-116540,Madison,Wisconsin
CA-2016-151841,Aurora,Colorado
CA-2016-150791,New York City,New York
CA-2017-134803,Los Angeles,California
CA-2016-153381,Dubuque,Iowa
US-2018-111024,Lancaster,Ohio
CA-2018-148264,Inglewood,California
CA-2018-131212,Bellevue,Washington
US-2016-100531,Chicago,Illinois
CA-2018-152583,Dallas,Texas
CA-2016-144099,San Francisco,California
CA-2015-158337,New York City,New York
CA-2018-168858,New York City,New York
CA-2017-116344,Philadelphia,Pennsylvania
CA-2016-131779,Newark,Delaware
CA-2017-158869,New York City,New York
CA-2018-102554,Auburn,Alabama
CA-2017-162614,Los Angeles,California
CA-2015-168592,San Francisco,California
CA-2015-157609,Raleigh,North Carolina
CA-2016-153325,Macon,Georgia
CA-2016-153626,Nashville,Tennessee
CA-2017-166485,Nashville,Tennessee
CA-2018-136448,Philadelphia,Pennsylvania
CA-2018-114258,Dallas,Texas
CA-2016-152611,Perth Amboy,New Jersey
CA-2017-165470,Jacksonville,Florida
CA-2018-128699,Jacksonville,Florida
US-2016-147242,Revere,Massachusetts
CA-2017-146143,Jackson,Mississippi
CA-2016-100888,Jacksonville,North Carolina
US-2017-150035,San Francisco,California
CA-2018-122644,Columbus,Ohio
CA-2018-111815,Dearborn Heights,Michigan
CA-2017-144911,Overland Park,Kansas
CA-2015-143385,Santa Fe,New Mexico
CA-2017-131289,San Francisco,California
CA-2015-124023,Mobile,Alabama
CA-2015-124688,Springfield,Virginia
CA-2017-151169,Newark,Delaware
US-2017-134761,Hickory,North Carolina
CA-2018-120705,Fort Lauderdale,Florida
CA-2016-157322,Carol Stream,Illinois
CA-2018-142034,Saint Cloud,Minnesota
CA-2017-107328,Los Angeles,California
CA-2017-108616,Mobile,Alabama
CA-2018-125115,Austin,Texas
CA-2017-150945,New York City,New York
CA-2015-166863,Plano,Texas
CA-2018-140326,Chicago,Illinois
CA-2017-168536,Jackson,Mississippi
US-2017-113649,Fayetteville,North Carolina
CA-2016-124975,Aurora,Illinois
CA-2016-168767,Sacramento,California
CA-2017-114482,Des Moines,Iowa
CA-2017-137673,San Diego,California
CA-2017-132731,Dallas,Texas
CA-2018-148922,Jackson,Mississippi
CA-2017-130680,San Diego,California
CA-2016-141145,Orlando,Florida
US-2017-152835,Lafayette,Indiana
CA-2017-155565,New York City,New York
CA-2015-110849,Los Angeles,California
CA-2017-145842,New York City,New York
CA-2015-158771,Henderson,Kentucky
CA-2017-157511,Columbus,Ohio
CA-2018-121216,College Station,Texas
CA-2018-155292,Richmond,Kentucky
CA-2017-152555,Chicago,Illinois
CA-2018-107832,Philadelphia,Pennsylvania
CA-2015-120838,Los Angeles,California
CA-2018-118542,Los Angeles,California
CA-2018-152737,San Francisco,California
CA-2018-109757,Akron,Ohio
CA-2017-130029,Los Angeles,California
CA-2018-103877,Independence,Missouri
CA-2017-137176,Dallas,Texas
CA-2018-168109,Seattle,Washington
US-2018-126081,Mesquite,Texas
CA-2018-117023,Long Beach,New York
CA-2016-143532,North Miami,Florida
CA-2017-103163,Bakersfield,California
CA-2017-104157,Jackson,Mississippi
CA-2018-117807,Fremont,Nebraska
CA-2016-121650,Jackson,Michigan
CA-2018-161823,San Francisco,California
CA-2018-121839,Lancaster,Ohio
CA-2018-158729,Lafayette,Louisiana
CA-2018-146535,Richmond,Kentucky
CA-2015-154186,Houston,Texas
CA-2017-108434,New York City,New York
CA-2017-164154,Toledo,Ohio
CA-2018-148012,Philadelphia,Pennsylvania
CA-2015-102869,Philadelphia,Pennsylvania
CA-2018-138310,Denver,Colorado
CA-2015-159835,Philadelphia,Pennsylvania
CA-2018-112956,Columbia,Maryland
CA-2017-119683,New York City,New York
CA-2015-163559,New York City,New York
CA-2015-140228,Newark,Ohio
US-2017-131674,Dallas,Texas
CA-2016-110093,Philadelphia,Pennsylvania
CA-2018-112529,San Antonio,Texas
CA-2017-154536,Philadelphia,Pennsylvania
CA-2018-141929,Los Angeles,California
CA-2017-109743,Smyrna,Tennessee
CA-2015-159184,Macon,Georgia
CA-2018-113530,San Francisco,California
CA-2015-169726,Seattle,Washington
CA-2018-155957,Columbus,Ohio
CA-2018-132178,Los Angeles,California
CA-2017-145177,Springfield,Ohio
CA-2015-156594,Los Angeles,California
CA-2015-146528,Los Angeles,California
CA-2016-168459,Memphis,Tennessee
CA-2018-109960,Detroit,Michigan
CA-2018-133004,Lawrence,Indiana
CA-2018-168102,Jacksonville,Florida
CA-2018-158036,Dublin,Ohio
CA-2016-128083,Plantation,Florida
CA-2017-161676,Glendale,Arizona
CA-2017-155005,Jackson,Michigan
US-2018-129777,Quincy,Massachusetts
CA-2015-129364,Salem,Oregon
CA-2017-104969,Troy,Ohio
CA-2018-154109,Philadelphia,Pennsylvania
CA-2016-156440,San Diego,California
CA-2016-132626,Clinton,Maryland
CA-2017-102792,Riverside,California
CA-2017-108567,Port Saint Lucie,Florida
CA-2018-140760,Mesa,Arizona
US-2016-131359,Denver,Colorado
CA-2017-142097,Springfield,Virginia
CA-2016-151680,Seattle,Washington
CA-2015-140039,Tempe,Arizona
CA-2018-160416,Yonkers,New York
CA-2018-169411,Rochester,New York
CA-2017-126543,Toledo,Ohio
CA-2016-104941,Decatur,Alabama
CA-2018-160087,Dallas,Texas
CA-2015-120544,Mesquite,Texas
CA-2018-113670,Los Angeles,California
CA-2018-166198,Seattle,Washington
CA-2015-135608,Olympia,Washington
CA-2018-144568,Omaha,Nebraska
CA-2017-142370,Columbus,Georgia
CA-2017-105900,Columbus,Indiana
CA-2017-151155,Jackson,Mississippi
CA-2018-144036,Houston,Texas
US-2015-169789,Phoenix,Arizona
CA-2018-127264,Chicago,Illinois
CA-2017-151512,Denver,Colorado
CA-2017-165169,Newark,Delaware
CA-2016-109575,Clinton,Maryland
CA-2018-168193,New York City,New York
CA-2017-115476,Newark,Delaware
CA-2017-133340,Jackson,Michigan
CA-2017-137848,New York City,New York
CA-2015-113047,Rock Hill,South Carolina
CA-2017-149979,Columbus,Georgia
CA-2018-161956,Inglewood,California
CA-2017-116799,Odessa,Texas
CA-2017-111283,Newark,Ohio
CA-2016-167745,Los Angeles,California
CA-2018-104577,Everett,Massachusetts
CA-2017-156251,West Allis,Wisconsin
CA-2018-125878,Chicago,Illinois
CA-2017-163153,Houston,Texas
CA-2016-103205,Houston,Texas
CA-2015-153913,Hialeah,Florida
CA-2017-155530,San Francisco,California
US-2017-101196,Philadelphia,Pennsylvania
CA-2015-115357,Columbia,South Carolina
US-2015-102715,Miami,Florida
CA-2016-107937,Chula Vista,California
US-2018-148768,Miami,Florida
CA-2018-118521,New York City,New York
CA-2015-149643,Manhattan,Kansas
CA-2016-135314,Philadelphia,Pennsylvania
CA-2018-165204,Memphis,Tennessee
CA-2018-125752,Fort Lauderdale,Florida
CA-2018-112487,Columbus,Ohio
CA-2017-144218,Los Angeles,California
CA-2017-169971,Houston,Texas
US-2017-133508,Omaha,Nebraska
CA-2015-107139,Los Angeles,California
CA-2016-111325,Altoona,Pennsylvania
CA-2016-163762,New York City,New York
US-2015-117163,San Diego,California
CA-2018-121314,Miami,Florida
CA-2018-147760,Greensboro,North Carolina
CA-2017-156503,Jacksonville,North Carolina
CA-2016-113628,Plantation,Florida
CA-2018-147753,Milwaukee,Wisconsin
CA-2016-103961,Quincy,Illinois
CA-2017-152471,Jacksonville,Florida
CA-2016-102582,Mobile,Alabama
CA-2018-141873,New York City,New York
CA-2016-140984,New York City,New York
CA-2015-132801,Dallas,Texas
CA-2018-141733,Detroit,Michigan
US-2016-111927,Dover,Delaware
CA-2015-105984,Columbus,Ohio
CA-2015-100363,Glendale,Arizona
CA-2015-126760,North Las Vegas,Nevada
US-2015-109162,Bristol,Tennessee
CA-2015-101931,Los Angeles,California
CA-2018-129000,Canton,Michigan
CA-2018-161053,Fayetteville,Arkansas
CA-2016-142377,Springfield,Missouri
CA-2016-127593,Quincy,Massachusetts
CA-2018-130526,Rockford,Illinois
US-2018-131849,San Francisco,California
US-2018-105389,San Antonio,Texas
CA-2015-140816,Thornton,Colorado
CA-2018-154039,Chicago,Illinois
CA-2015-135755,Yonkers,New York
CA-2018-123246,San Diego,California
CA-2016-157133,Champaign,Illinois
CA-2015-124709,San Francisco,California
CA-2018-146360,Lawrence,Indiana
CA-2016-132486,San Diego,California
CA-2017-136231,Johnson City,Tennessee
CA-2017-140641,Tampa,Florida
CA-2015-151001,Decatur,Illinois
CA-2016-129896,Gilbert,Arizona
CA-2015-152849,Knoxville,Tennessee
US-2018-127341,Chicago,Illinois
CA-2017-167759,Bloomington,Indiana
CA-2015-100895,Roswell,Georgia
US-2017-163881,Los Angeles,California
US-2017-144547,Houston,Texas
US-2015-112200,Bolingbrook,Illinois
CA-2018-110212,Texarkana,Arkansas
CA-2018-134285,San Antonio,Texas
CA-2018-102267,Edinburg,Texas
CA-2018-157980,Toledo,Ohio
CA-2016-121097,Baytown,Texas
CA-2016-151043,Philadelphia,Pennsylvania
US-2016-119312,Los Angeles,California
CA-2016-167010,Philadelphia,Pennsylvania
CA-2018-126788,Pearland,Texas
CA-2018-148068,New York City,New York
US-2018-142573,Phoenix,Arizona
US-2016-148817,Chesapeake,Virginia
CA-2017-110044,Chicago,Illinois
CA-2018-146920,Chicago,Illinois
CA-2015-103940,Seattle,Washington
CA-2017-162082,Harlingen,Texas
CA-2017-132094,Philadelphia,Pennsylvania
CA-2018-123001,Bakersfield,California
CA-2016-118955,Grand Prairie,Texas
US-2017-143448,Greenwood,Indiana
CA-2018-117863,New York City,New York
CA-2018-160458,Memphis,Tennessee
US-2017-142685,Buffalo,New York
CA-2017-133144,Los Angeles,California
CA-2018-167871,Homestead,Florida
CA-2017-119963,Pasadena,Texas
CA-2015-121167,Freeport,New York
US-2017-151862,Denver,Colorado
CA-2018-152961,Quincy,Massachusetts
CA-2015-133228,Detroit,Michigan
CA-2017-114951,San Francisco,California
CA-2017-156573,Nashville,Tennessee
CA-2016-113901,Detroit,Michigan
CA-2018-134838,Los Angeles,California
CA-2017-120257,Philadelphia,Pennsylvania
CA-2015-164910,Asheville,North Carolina
CA-2017-149902,New York City,New York
CA-2017-146010,Colorado Springs,Colorado
US-2016-163685,San Antonio,Texas
CA-2015-135090,Los Angeles,California
CA-2016-132374,Sterling Heights,Michigan
CA-2017-167556,New York City,New York
US-2017-116400,Richmond,Virginia
CA-2018-101308,Seattle,Washington
CA-2015-114517,New York City,New York
CA-2018-119564,Seattle,Washington
CA-2017-135265,Los Angeles,California
CA-2017-108735,Lakewood,California
CA-2018-112333,Plainfield,New Jersey
US-2017-159415,Columbia,Tennessee
CA-2015-122588,Woonsocket,Rhode Island
CA-2015-137589,Lancaster,Pennsylvania
CA-2016-161998,Tampa,Florida
CA-2016-105627,Kenosha,Wisconsin
US-2016-149629,Port Saint Lucie,Florida
CA-2015-116834,Seattle,Washington
CA-2017-145730,San Antonio,Texas
US-2016-168732,Roswell,Georgia
CA-2016-107468,Louisville,Colorado
CA-2018-144463,Los Angeles,California
CA-2018-100811,Philadelphia,Pennsylvania
CA-2016-153612,Superior,Wisconsin
CA-2016-165624,Atlanta,Georgia
CA-2015-154963,Chester,Pennsylvania
CA-2018-130764,San Francisco,California
CA-2018-139311,Bedford,Texas
CA-2018-124296,Lafayette,Louisiana
CA-2017-169957,Covington,Washington
US-2017-108777,Lorain,Ohio
CA-2016-148859,Chicago,Illinois
CA-2015-110786,San Francisco,California
CA-2016-137750,San Francisco,California
CA-2016-136378,Houston,Texas
CA-2018-100356,Chicago,Illinois
US-2016-166520,New York City,New York
CA-2018-136350,New York City,New York
CA-2015-122931,Philadelphia,Pennsylvania
CA-2015-163034,Chicago,Illinois
CA-2016-124058,Oakland,California
CA-2017-129196,Chicago,Illinois
US-2016-138716,Seattle,Washington
US-2017-122182,Philadelphia,Pennsylvania
US-2015-130358,Concord,North Carolina
CA-2015-102673,Charlotte,North Carolina
CA-2017-145303,Dallas,Texas
CA-2016-156104,Indianapolis,Indiana
US-2016-164308,Broken Arrow,Oklahoma
CA-2018-108112,Miramar,Florida
CA-2016-100685,Omaha,Nebraska
CA-2016-165414,Jacksonville,North Carolina
CA-2017-140417,Tigard,Oregon
US-2018-151316,Decatur,Illinois
CA-2018-163692,Phoenix,Arizona
CA-2017-111913,Sacramento,California
US-2015-156559,Jonesboro,Arkansas
CA-2017-161473,New York City,New York
CA-2018-166576,Akron,Ohio
CA-2016-102491,Florence,Kentucky
CA-2015-116904,Minneapolis,Minnesota
US-2018-102288,Houston,Texas
CA-2018-137456,Fremont,Nebraska
US-2018-155999,San Diego,California
US-2017-148334,Houston,Texas
CA-2016-105599,New York City,New York
CA-2016-153717,Detroit,Michigan
CA-2016-116687,Houston,Texas
CA-2017-163573,Seattle,Washington
CA-2016-153416,Los Angeles,California
CA-2018-117394,Philadelphia,Pennsylvania
CA-2018-133823,Seattle,Washington
CA-2015-127523,Watertown,New York
CA-2018-123239,Jacksonville,Florida
CA-2018-156769,Arlington,Virginia
CA-2015-127299,Charlotte,North Carolina
CA-2016-121272,Seattle,Washington
CA-2015-115336,Chicago,Illinois
CA-2016-111703,Hollywood,Florida
CA-2015-128839,Chesapeake,Virginia
CA-2018-105914,Los Angeles,California
CA-2018-110926,Alexandria,Virginia
CA-2017-117226,Deer Park,Texas
CA-2018-127313,Philadelphia,Pennsylvania
CA-2017-136287,Wichita,Kansas
US-2015-107699,Midland,Michigan
CA-2018-112725,San Francisco,California
CA-2016-136196,Freeport,New York
CA-2018-106068,Austin,Texas
CA-2018-100160,Philadelphia,Pennsylvania
CA-2017-139689,Bristol,Tennessee
CA-2016-101091,Philadelphia,Pennsylvania
CA-2015-126907,Chicago,Illinois
US-2017-164588,Columbus,Georgia
CA-2018-115546,New York City,New York
CA-2016-163587,Dover,New Hampshire
US-2018-106131,Aurora,Colorado
CA-2016-160213,Long Beach,New York
CA-2015-157924,Pasadena,California
CA-2016-100216,Mesa,Arizona
CA-2018-100601,Fresno,California
CA-2017-152163,Columbia,South Carolina
CA-2016-154340,Santa Ana,California
CA-2015-128846,Columbia,South Carolina
CA-2017-148593,Los Angeles,California
US-2018-119039,San Francisco,California
CA-2018-128426,Houston,Texas
US-2018-136868,New York City,New York
CA-2017-143749,Franklin,Massachusetts
CA-2017-111493,Baltimore,Maryland
CA-2018-112536,Mcallen,Texas
CA-2017-157714,Iowa City,Iowa
CA-2018-166709,Newark,Delaware
CA-2016-129392,Houston,Texas
CA-2016-150875,Boise,Idaho
CA-2016-154200,San Diego,California
CA-2017-124233,Los Angeles,California
US-2016-134271,New York City,New York
US-2017-161683,Philadelphia,Pennsylvania
CA-2016-143105,New York City,New York
CA-2015-145387,Cranston,Rhode Island
CA-2018-109715,Chicago,Illinois
CA-2015-166457,Richmond,Kentucky
CA-2017-164637,Mishawaka,Indiana
CA-2015-103590,Mount Vernon,New York
CA-2016-111234,Los Angeles,California
CA-2018-149881,San Francisco,California
CA-2018-134565,Seattle,Washington
CA-2017-108644,Quincy,Illinois
US-2015-102631,Chicago,Illinois
CA-2018-120327,Urbandale,Iowa
CA-2016-154970,Seattle,Washington
CA-2017-113803,Richmond,Indiana
CA-2018-100223,Dallas,Texas
CA-2015-168823,Philadelphia,Pennsylvania
CA-2017-162404,Rockford,Illinois
CA-2018-104024,Philadelphia,Pennsylvania
CA-2018-147144,Seattle,Washington
CA-2018-158673,Grand Rapids,Michigan
CA-2015-133704,Los Angeles,California
CA-2017-159142,Springfield,Virginia
CA-2015-138436,Los Angeles,California
CA-2018-117702,Baltimore,Maryland
CA-2017-157336,Fairfield,Connecticut
CA-2015-168130,New York City,New York
CA-2016-155068,Lakeland,Florida
CA-2018-163160,Freeport,Illinois
CA-2016-101924,Medford,Oregon
CA-2017-124793,Seattle,Washington
CA-2018-118367,New York City,New York
CA-2018-164819,Fairfield,Connecticut
CA-2018-158344,Moorhead,Minnesota
CA-2018-123351,Columbus,Georgia
CA-2018-110429,Philadelphia,Pennsylvania
US-2017-131611,Houston,Texas
US-2018-124821,Seattle,Washington
CA-2016-166975,Jackson,Tennessee
CA-2017-123806,Baltimore,Maryland
US-2018-158505,Murray,Utah
CA-2016-142692,Seattle,Washington
CA-2016-123456,Dallas,Texas
CA-2018-151358,Seattle,Washington
US-2017-107440,Lakewood,New Jersey
CA-2015-166989,New York City,New York
CA-2015-103100,Indianapolis,Indiana
CA-2016-105690,Port Arthur,Texas
CA-2018-127516,Nashville,Tennessee
US-2016-117184,Houston,Texas
CA-2018-102407,Los Angeles,California
CA-2018-130967,Philadelphia,Pennsylvania
CA-2018-101581,Redmond,Oregon
CA-2018-169124,Citrus Heights,California
CA-2018-117261,Los Angeles,California
CA-2018-129021,Tallahassee,Florida
CA-2015-123253,Lakewood,Ohio
CA-2017-121601,The Colony,Texas
CA-2015-162278,Seattle,Washington
CA-2017-161095,Los Angeles,California
CA-2015-125829,Los Angeles,California
CA-2015-123127,Long Beach,New York
CA-2016-115945,Los Angeles,California
CA-2016-136735,San Francisco,California
US-2018-136189,Richmond,Virginia
CA-2015-152345,Albuquerque,New Mexico
US-2016-147662,Akron,Ohio
CA-2017-153346,Plainfield,New Jersey
CA-2018-118360,New York City,New York
CA-2018-149853,Hialeah,Florida
CA-2018-107909,Redmond,Washington
CA-2016-112375,Daytona Beach,Florida
CA-2016-154795,Bullhead City,Arizona
CA-2016-125234,Los Angeles,California
CA-2018-133501,Franklin,Tennessee
US-2015-129609,Portage,Indiana
CA-2018-130309,Arlington,Virginia
CA-2018-105410,San Francisco,California
CA-2017-120355,New Rochelle,New York
CA-2018-169894,Mesa,Arizona
US-2018-100482,Lancaster,Ohio
CA-2018-107748,Stockton,California
CA-2018-153654,Asheville,North Carolina
CA-2016-155600,Clarksville,Tennessee
CA-2018-162565,Aurora,Illinois
CA-2017-127642,Warwick,Rhode Island
US-2018-163195,Lafayette,Louisiana
CA-2018-111332,Fargo,North Dakota
CA-2018-117044,Chicago,Illinois
US-2017-165078,Lawrence,Indiana
US-2018-169320,Elkhart,Indiana
CA-2017-158575,Kent,Ohio
CA-2015-166954,San Gabriel,California
CA-2016-140830,Henderson,Kentucky
CA-2016-152891,San Francisco,California
US-2016-122784,Highland Park,Illinois
CA-2017-156811,San Francisco,California
CA-2018-111556,New York City,New York
CA-2017-108868,Dallas,Texas
CA-2015-142965,Springfield,Ohio
CA-2017-148740,San Diego,California
US-2015-138758,Philadelphia,Pennsylvania
CA-2017-131737,Columbia,Maryland
CA-2017-114538,Colorado Springs,Colorado
CA-2015-127936,New York City,New York
CA-2016-164336,Philadelphia,Pennsylvania
CA-2017-100041,Columbus,Indiana
US-2015-154879,Los Angeles,California
CA-2015-130624,New York City,New York
CA-2018-132339,Lawrence,Massachusetts
CA-2015-153983,San Francisco,California
CA-2018-112900,Detroit,Michigan
CA-2015-160157,Hamilton,Ohio
CA-2015-139633,Columbus,Ohio
CA-2016-163090,Chicago,Illinois
CA-2015-117016,Margate,Florida
CA-2018-159464,Sandy Springs,Georgia
US-2018-103226,Albuquerque,New Mexico
CA-2018-119452,Tulsa,Oklahoma
CA-2018-147725,Orange,New Jersey
CA-2017-168893,Henderson,Kentucky
CA-2017-163398,Chicago,Illinois
CA-2017-162726,Port Arthur,Texas
US-2017-111290,Westland,Michigan
US-2015-147704,Bloomington,Indiana
CA-2016-121965,Los Angeles,California
CA-2017-147137,San Francisco,California
US-2016-146745,San Francisco,California
CA-2018-115175,San Jose,California
CA-2018-105851,Denver,Colorado
US-2018-125717,Aurora,Colorado
CA-2016-163895,Boise,Idaho
CA-2018-168641,New York City,New York
CA-2018-156895,Philadelphia,Pennsylvania
CA-2018-121300,Mentor,Ohio
CA-2018-130211,Lawton,Oklahoma
CA-2015-147235,New York City,New York
CA-2017-109365,Los Angeles,California
CA-2016-162621,Houston,Texas
CA-2018-105921,Los Angeles,California
CA-2015-150798,Columbus,Ohio
CA-2018-112753,Los Angeles,California
CA-2018-155075,Philadelphia,Pennsylvania
CA-2015-103401,San Francisco,California
CA-2017-124814,Bakersfield,California
CA-2015-116757,Houston,Texas
US-2015-138247,Los Angeles,California
CA-2018-167003,Los Angeles,California
CA-2017-119935,Springfield,Missouri
CA-2017-118969,Phoenix,Arizona
CA-2017-145240,Houston,Texas
CA-2017-120873,Hampton,Virginia
US-2018-111920,Tulsa,Oklahoma
US-2017-128678,Seattle,Washington
CA-2017-101385,San Francisco,California
